forecast_origin,horizon_week,forecast_week_start,iso_week,sku_id,channel_id,weather_horizon_mode,weather_data_status,nowcast_available_flag,future_realized_weather_used_flag,analog_week_radius_used,analog_observation_count,mild_positive_analog_count,severe_positive_analog_count,scenario_support_flag,mild_scenario_exposure_share,severe_scenario_exposure_share,scenario_exposure_quantile,sku_mild_policy_cap_pct,sku_severe_policy_cap_pct,mild_scenario_adjustment_pct,normal_scenario_adjustment_pct,severe_scenario_adjustment_pct,recommended_base_adjustment_pct,scenario_width_pp,analog_net_adjustment_median_pct,analog_net_adjustment_min_pct,analog_net_adjustment_max_pct,scenario_method,scenario_provenance,scenario_threshold_provenance,nowcast_governance
2026-06-22,11,2026-09-07,37,APS-001,ECOM,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,16,5,ADEQUATE,0.2832692767749825,0.1786517825646309,0.75,-4.0,6.0,-1.13307710709993,0.0,1.0719106953877855,0.0,2.2049878024877154,-0.5957605419111541,-1.3237643488671047,1.1727843527720136,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,12,2026-09-14,38,APS-001,ECOM,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,17,5,ADEQUATE,0.2983341387819105,0.1786517825646309,0.75,-4.0,6.0,-1.193336555127642,0.0,1.0719106953877855,0.0,2.2652472505154275,-0.6109195101323479,-1.4783970634668957,1.1727843527720136,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,13,2026-09-21,39,APS-001,ECOM,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,17,5,ADEQUATE,0.3695992658667238,0.1786517825646309,0.75,-4.0,6.0,-1.4783970634668953,0.0,1.0719106953877855,0.0,2.5503077588546805,-0.6109195101323479,-1.6679753131736392,1.1727843527720136,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,1,2026-06-29,27,APS-001,RETAIL,NOWCAST_REQUIRED,POINT_IN_TIME_NOWCAST_NOT_SUPPLIED,0,0,3,28,19,6,ADEQUATE,0.27285676015138705,0.135095910446063,0.75,-4.0,6.0,-1.0914270406055482,0.0,0.810575462676378,0.0,1.9020025032819263,-0.38207592903453924,-1.7982486361723968,1.4134016770402718,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,2,2026-07-06,28,APS-001,RETAIL,NOWCAST_REQUIRED,POINT_IN_TIME_NOWCAST_NOT_SUPPLIED,0,0,2,20,13,4,ADEQUATE,0.2658997530872485,0.108131374282692,0.75,-4.0,6.0,-1.063599012348994,0.0,0.648788245696152,0.0,1.712387258045146,-0.2921348295502688,-1.7982486361723968,0.5678946372060392,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,3,2026-07-13,29,APS-001,RETAIL,NOWCAST_REQUIRED,POINT_IN_TIME_NOWCAST_NOT_SUPPLIED,0,0,2,20,12,5,ADEQUATE,0.29766130995338613,0.1485781785277485,0.75,-4.0,6.0,-1.1906452398135445,0.0,0.891469071166491,0.0,2.0821143109800353,-0.2921348295502688,-2.314387492838873,1.30255670751091,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,4,2026-07-20,30,APS-001,RETAIL,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,7,ADEQUATE,0.36118442368566145,0.1344377766144792,0.75,-4.0,6.0,-1.4447376947426458,0.0,0.8066266596868752,0.0,2.251364354429521,-0.1181572942590087,-2.314387492838873,1.30255670751091,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,5,2026-07-27,31,APS-001,RETAIL,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,9,ADEQUATE,0.36118442368566145,0.1485781785277485,0.75,-4.0,6.0,-1.4447376947426458,0.0,0.891469071166491,0.0,2.336206765909137,-0.0860649705912515,-2.314387492838873,1.30255670751091,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,6,2026-08-03,32,APS-001,RETAIL,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,8,9,ADEQUATE,0.3118153545762112,0.1485781785277485,0.75,-4.0,6.0,-1.2472614183048447,0.0,0.891469071166491,0.0,2.1387304894713357,0.0,-2.314387492838873,1.30255670751091,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,7,2026-08-10,33,APS-001,RETAIL,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,8,ADEQUATE,0.2658997530872485,0.15499024565279934,0.75,-4.0,6.0,-1.063599012348994,0.0,0.929941473916796,0.0,1.9935404862657902,-0.0860649705912515,-2.314387492838873,1.30255670751091,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,8,2026-08-17,34,APS-001,RETAIL,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,11,7,ADEQUATE,0.2658997530872485,0.1485781785277485,0.75,-4.0,6.0,-1.063599012348994,0.0,0.891469071166491,0.0,1.955068083515485,-0.172129941182503,-1.3189192829239405,1.0453586821677114,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,9,2026-08-24,35,APS-001,RETAIL,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,14,5,ADEQUATE,0.2658997530872485,0.1485781785277485,0.75,-4.0,6.0,-1.063599012348994,0.0,0.891469071166491,0.0,1.955068083515485,-0.3293319346341561,-1.3189192829239405,1.1777876226431123,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,10,2026-08-31,36,APS-001,RETAIL,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,3,28,20,8,ADEQUATE,0.2684676727441004,0.15499024565279934,0.75,-4.0,6.0,-1.0738706909764015,0.0,0.929941473916796,0.0,2.0038121648931977,-0.5083309974306445,-1.3189192829239405,1.1777876226431123,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,11,2026-09-07,37,APS-001,RETAIL,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,16,5,ADEQUATE,0.28355564907836134,0.1742264470279519,0.75,-4.0,6.0,-1.1342225963134454,0.0,1.0453586821677114,0.0,2.179581278481157,-0.5975662119883853,-1.3189192829239405,1.1777876226431123,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,12,2026-09-14,38,APS-001,RETAIL,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,17,5,ADEQUATE,0.3057083011694773,0.1742264470279519,0.75,-4.0,6.0,-1.2228332046779091,0.0,1.0453586821677114,0.0,2.268191886845621,-0.60786536159391,-1.4672101394446229,1.1777876226431123,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,13,2026-09-21,39,APS-001,RETAIL,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,17,5,ADEQUATE,0.3668025348611557,0.1742264470279519,0.75,-4.0,6.0,-1.4672101394446229,0.0,1.0453586821677114,0.0,2.5125688216123345,-0.60786536159391,-1.6579117264599883,1.1777876226431123,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,1,2026-06-29,27,APS-001,WHOLESALE,NOWCAST_REQUIRED,POINT_IN_TIME_NOWCAST_NOT_SUPPLIED,0,0,3,28,19,6,ADEQUATE,0.28376938563438237,0.14066834886537466,0.75,-4.0,6.0,-1.1350775425375295,0.0,0.844010093192248,0.0,1.9790876357297775,-0.3821562456799473,-1.85188555812248,1.4268499773519217,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,2,2026-07-06,28,APS-001,WHOLESALE,NOWCAST_REQUIRED,POINT_IN_TIME_NOWCAST_NOT_SUPPLIED,0,0,2,20,13,4,ADEQUATE,0.2887722122331604,0.11873508292177623,0.75,-4.0,6.0,-1.1550888489326416,0.0,0.7124104975306573,0.0,1.867499346463299,-0.29168966245501693,-1.85188555812248,0.6466106996998623,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,3,2026-07-13,29,APS-001,WHOLESALE,NOWCAST_REQUIRED,POINT_IN_TIME_NOWCAST_NOT_SUPPLIED,0,0,2,20,12,5,ADEQUATE,0.3087078299472933,0.1516349818371739,0.75,-4.0,6.0,-1.2348313197891732,0.0,0.9098098910230433,0.0,2.1446412108122166,-0.29168966245501693,-2.260182252635928,1.2698631523413104,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,4,2026-07-20,30,APS-001,WHOLESALE,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,7,ADEQUATE,0.348579065375559,0.1408151169335437,0.75,-4.0,6.0,-1.394316261502236,0.0,0.8448907016012622,0.0,2.239206963103498,-0.1183293901654355,-2.260182252635928,1.2698631523413104,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,5,2026-07-27,31,APS-001,WHOLESALE,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,9,ADEQUATE,0.348579065375559,0.1516349818371739,0.75,-4.0,6.0,-1.394316261502236,0.0,0.9098098910230433,0.0,2.304126152525279,-0.1183293901654355,-2.260182252635928,1.2698631523413104,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,6,2026-08-03,32,APS-001,WHOLESALE,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,8,9,ADEQUATE,0.3323220065575253,0.1516349818371739,0.75,-4.0,6.0,-1.3292880262301012,0.0,0.9098098910230433,0.0,2.2390979172531447,0.0,-2.260182252635928,1.2698631523413104,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,7,2026-08-10,33,APS-001,WHOLESALE,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,8,ADEQUATE,0.2887722122331604,0.15719168235715802,0.75,-4.0,6.0,-1.1550888489326416,0.0,0.9431500941429481,0.0,2.09823894307559,-0.1183293901654355,-2.260182252635928,1.2698631523413104,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,8,2026-08-17,34,APS-001,WHOLESALE,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,11,7,ADEQUATE,0.2887722122331604,0.1516349818371739,0.75,-4.0,6.0,-1.1550888489326416,0.0,0.9098098910230433,0.0,2.064898739955685,-0.24096886912023466,-1.280176034099872,1.0431707035026627,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,9,2026-08-24,35,APS-001,WHOLESALE,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,14,5,ADEQUATE,0.2887722122331604,0.1516349818371739,0.75,-4.0,6.0,-1.1550888489326416,0.0,0.9098098910230433,0.0,2.064898739955685,-0.3324490291917871,-1.280176034099872,1.0479142909162418,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,10,2026-08-31,36,APS-001,WHOLESALE,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,3,28,20,8,ADEQUATE,0.2887722122331604,0.15719168235715802,0.75,-4.0,6.0,-1.1550888489326416,0.0,0.9431500941429481,0.0,2.09823894307559,-0.4790975948093952,-1.280176034099872,1.0479142909162418,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,11,2026-09-07,37,APS-001,WHOLESALE,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,16,5,ADEQUATE,0.2887722122331604,0.1738617839171104,0.75,-4.0,6.0,-1.1550888489326416,0.0,1.0431707035026625,0.0,2.198259552435304,-0.572558008246755,-1.280176034099872,1.0479142909162418,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,12,2026-09-14,38,APS-001,WHOLESALE,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,17,5,ADEQUATE,0.2887722122331604,0.1738617839171104,0.75,-4.0,6.0,-1.1550888489326416,0.0,1.0431707035026625,0.0,2.198259552435304,-0.6381498305863593,-1.4597596270283366,1.0479142909162418,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,13,2026-09-21,39,APS-001,WHOLESALE,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,17,5,ADEQUATE,0.3649399067570841,0.1738617839171104,0.75,-4.0,6.0,-1.4597596270283364,0.0,1.0431707035026625,0.0,2.502930330530999,-0.6381498305863593,-1.7616287762813374,1.0479142909162418,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,1,2026-06-29,27,CTS-001,ECOM,NOWCAST_REQUIRED,POINT_IN_TIME_NOWCAST_NOT_SUPPLIED,0,0,3,28,19,6,ADEQUATE,0.29619068791493197,0.1124657195383551,0.75,-3.0,4.0,-0.8885720637447959,0.0,0.4498628781534204,0.0,1.3384349418982162,-0.3076046550256573,-1.4235317213974017,0.8202790800684194,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,2,2026-07-06,28,CTS-001,ECOM,NOWCAST_REQUIRED,POINT_IN_TIME_NOWCAST_NOT_SUPPLIED,0,0,2,20,13,4,ADEQUATE,0.2768123586781817,0.1109170869776137,0.75,-3.0,4.0,-0.8304370760345452,0.0,0.4436683479104548,0.0,1.274105423945,-0.20236165729624916,-1.4235317213974017,0.4405710827889721,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,3,2026-07-13,29,CTS-001,ECOM,NOWCAST_REQUIRED,POINT_IN_TIME_NOWCAST_NOT_SUPPLIED,0,0,2,20,12,5,ADEQUATE,0.30085123022911175,0.1132400358187258,0.75,-3.0,4.0,-0.9025536906873353,0.0,0.4529601432749032,0.0,1.3555138339622386,-0.20236165729624916,-1.7218772381796588,0.6825554541957817,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,4,2026-07-20,30,CTS-001,ECOM,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,7,ADEQUATE,0.34892897333097184,0.1403908171230942,0.75,-3.0,4.0,-1.0467869199929156,0.0,0.5615632684923768,0.0,1.6083501884852924,-0.06461705599868055,-1.7218772381796588,0.7335096988927445,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
2026-06-22,5,2026-07-27,31,CTS-001,ECOM,SCENARIO_ANALOG,FORWARD_SCENARIO_BAND,0,0,2,20,10,9,ADEQUATE,0.34892897333097184,0.1132400358187258,0.75,-3.0,4.0,-1.0467869199929156,0.0,0.4529601432749032,0.0,1.4997470632678187,-0.06461705599868055,-1.7218772381796588,0.7335096988927445,CONDITIONAL_P75_SCENARIO_EXPOSURE_X_FROZEN_SKU_POLICY_CAP,HISTORICAL_PUBLIC_WEATHER_DERIVED_OVERLAY,PROJECT_ASSUMPTION,NO_REALIZED_FUTURE_WEATHER_USED
